#HDR ms,ax,ay,az,mag,hp_abs,rms,label
439108,0.104,-0.0759,1.1453,1.1525,0.0811,0.4374,JUMP
439118,0.1003,0.043,0.1531,0.188,0.8564,0.4631,JUMP
439128,0.0349,-0.0557,1.0242,1.0263,0.0176,0.4626,JUMP
439138,0.1787,-0.0288,1.4309,1.4423,0.3863,0.4364,JUMP
439148,-0.1516,-0.2446,2.0117,2.0322,0.9465,0.4724,JUMP
439158,-0.0869,-0.0542,0.8953,0.9011,0.179,0.469,JUMP
439168,0.0205,-0.0129,0.9888,0.9891,0.0883,0.4694,JUMP
439178,0.075,-0.0576,1.1592,1.163,0.0831,0.4369,JUMP
439188,0.0183,0.0256,1.2698,1.2702,0.1844,0.4385,JUMP
439198,-0.0383,-0.0691,1.2686,1.271,0.1796,0.4366,JUMP
439208,0.0005,-0.022,1.0969,1.0971,0.0056,0.399,JUMP
439218,0.1567,-0.0024,1.0212,1.0332,0.0566,0.3982,JUMP
439228,0.2412,0.2146,-0.2791,0.4267,0.6429,0.4184,JUMP
439238,-0.0398,0.0164,1.2498,1.2505,0.1754,0.4176,JUMP
439248,0.0576,-0.0396,1.5459,1.5475,0.458,0.4007,JUMP
439258,-0.0112,-0.0371,1.2219,1.2225,0.129,0.3997,JUMP
439268,0.1821,0.1116,-0.0493,0.2192,0.8477,0.433,JUMP
439278,0.1023,-0.0488,0.8879,0.8951,0.1665,0.4324,JUMP
439288,0.1719,-0.0452,1.4045,1.4157,0.3433,0.4189,JUMP
439298,0.1387,-0.0361,1.0176,1.0276,0.0435,0.4152,JUMP
439308,0.1213,0.0891,0.5076,0.5294,0.5252,0.4281,JUMP
439318,0.022,-0.001,1.0935,1.0937,0.0379,0.4269,JUMP
439328,0.0659,-0.0608,1.314,1.317,0.2533,0.4045,JUMP
439339,-0.0505,-0.2515,1.8733,1.8908,0.8018,0.434,JUMP
439348,-0.0596,-0.1011,0.9272,0.9346,0.1496,0.4217,JUMP
439358,0.0554,-0.0266,0.7874,0.7898,0.2855,0.4252,JUMP
439368,0.0879,-0.0012,1.0344,1.0382,0.036,0.3892,JUMP
439378,0.2275,0.2598,0.0994,0.3593,0.693,0.4132,JUMP
439388,-0.0366,-0.0203,1.3645,1.3651,0.3032,0.4104,JUMP
439398,0.1001,-0.0222,1.2571,1.2613,0.1933,0.3662,JUMP
439408,0.0552,-0.0469,1.1724,1.1746,0.1034,0.365,JUMP
439418,0.0535,0.0938,-0.0303,0.1121,0.9299,0.4093,JUMP
439428,0.0664,-0.0112,0.7834,0.7863,0.2479,0.4119,JUMP
439438,-0.0095,-0.042,1.5588,1.5594,0.5092,0.4227,JUMP
439448,0.0515,-0.0383,1.5457,1.547,0.4816,0.4321,JUMP
439458,0.1013,-0.0039,0.5864,0.5951,0.4559,0.4416,JUMP
439468,0.0171,0.01,1.0432,1.0434,0.0074,0.4414,JUMP
439478,0.144,-0.0518,1.3093,1.3182,0.2593,0.4255,JUMP
439488,-0.1284,-0.2568,1.8386,1.8609,0.7776,0.4516,JUMP
439498,-0.0132,-0.0906,1.1213,1.1251,0.0404,0.4423,JUMP
439508,0.1094,-0.0259,0.8479,0.8553,0.2223,0.4438,JUMP
439518,0.05,-0.0137,1.2402,1.2413,0.1587,0.4114,JUMP
439528,0.1267,-0.0198,1.3604,1.3664,0.2751,0.4137,JUMP
439538,0.0012,-0.0544,1.344,1.3451,0.2461,0.4109,JUMP
439548,0.105,-0.0471,1.0916,1.0976,0.0014,0.4108,JUMP
439558,0.1694,-0.0444,0.9294,0.9458,0.1485,0.3983,JUMP
439568,0.2683,0.1882,-0.5205,0.6151,0.4646,0.4089,JUMP
439578,-0.0496,0.0203,0.822,0.8238,0.2481,0.4088,JUMP
439588,-0.0249,-0.0354,1.4819,1.4826,0.3982,0.3844,JUMP
439598,0.1667,-0.0483,1.0042,1.019,0.0634,0.3834,JUMP
439608,0.0217,0.0994,0.1621,0.1914,0.8639,0.4166,JUMP
439618,-0.0657,-0.0029,1.05,1.0521,0.0031,0.4166,JUMP
439628,0.0989,-0.043,1.3455,1.3498,0.2856,0.397,JUMP
439638,0.0515,-0.2175,2.0012,2.0137,0.9206,0.4334,JUMP
439648,0.0325,-0.0703,0.7031,0.7074,0.374,0.4381,JUMP
439658,-0.0081,-0.0281,1.0906,1.091,0.0093,0.4376,JUMP
439668,0.0759,-0.0313,1.0725,1.0756,0.0058,0.3961,JUMP
439678,0.0923,-0.001,1.3184,1.3216,0.2328,0.3957,JUMP
439688,-0.0044,-0.075,1.0986,1.1012,0.0121,0.3824,JUMP
439698,0.1919,-0.0042,0.8718,0.8927,0.1904,0.372,JUMP
439708,0.0789,-0.0208,0.9438,0.9474,0.1317,0.3616,JUMP
439718,0.1306,0.1838,-0.3389,0.407,0.6515,0.3844,JUMP
439728,0.0371,-0.0298,1.2917,1.2926,0.2269,0.3836,JUMP
439738,0.1362,-0.0623,1.0857,1.096,0.0294,0.3507,JUMP
439748,-0.0098,-0.0159,1.2407,1.2409,0.169,0.3522,JUMP
439758,0.1335,0.1389,0.0591,0.2016,0.8438,0.388,JUMP
439768,-0.0303,-0.0068,0.9387,0.9392,0.1029,0.3873,JUMP
439778,0.0181,-0.0405,1.5591,1.5597,0.5018,0.3963,JUMP
439788,0.0581,-0.0674,1.1228,1.1263,0.0663,0.3934,JUMP
439798,0.1013,0.0347,0.2114,0.237,0.7979,0.4246,JUMP
439808,0.0237,-0.0688,1.0234,1.026,0.0086,0.4235,JUMP
439818,0.1831,-0.0405,1.4402,1.4523,0.4049,0.4211,JUMP
439828,-0.1348,-0.2092,1.936,1.952,0.877,0.4534,JUMP
439838,0.0088,-0.0439,0.7258,0.7272,0.3371,0.4514,JUMP
439848,0.1201,-0.0168,0.8254,0.8343,0.223,0.4535,JUMP
439858,0.0723,-0.0256,1.2251,1.2275,0.165,0.4206,JUMP
439868,0.1506,-0.1062,1.3948,1.4069,0.3339,0.4258,JUMP
439878,-0.0161,-0.0796,1.145,1.1479,0.0726,0.4222,JUMP
439888,0.0618,-0.0186,1.0564,1.0584,0.0164,0.38,JUMP
439898,0.0986,-0.0032,0.9434,0.9485,0.1224,0.3734,JUMP
439908,0.1514,0.2273,0.0698,0.2819,0.765,0.4035,JUMP
439918,-0.0098,0.022,1.1707,1.1709,0.1202,0.4042,JUMP
439928,0.0674,-0.0454,1.4929,1.4951,0.4309,0.4107,JUMP
439938,-0.0261,-0.0369,1.0447,1.0457,0.018,0.4107,JUMP
439948,0.2317,0.0745,-0.0208,0.2442,0.7945,0.4387,JUMP
439958,0.021,-0.0679,0.9019,0.9046,0.13,0.4387,JUMP
439968,0.1428,-0.0398,1.4329,1.4405,0.3935,0.4262,JUMP
439979,-0.0027,-0.1023,1.6104,1.6136,0.5494,0.4378,JUMP
439988,0.0566,0.0693,0.5452,0.5525,0.4962,0.4488,JUMP
439998,0.0215,0.0002,1.1108,1.111,0.0605,0.4477,JUMP
440008,0.0798,-0.0579,1.2681,1.2719,0.2146,0.4169,JUMP
440018,-0.0581,-0.2292,1.7734,1.7891,0.7096,0.4399,JUMP
440028,-0.0574,-0.0911,1.178,1.1829,0.1002,0.4288,JUMP
440038,0.1365,-0.0276,0.8867,0.8976,0.1795,0.4301,JUMP
440048,0.1218,-0.0059,0.948,0.9558,0.1176,0.4001,JUMP
440058,0.1514,0.1519,0.7634,0.793,0.2719,0.4038,JUMP
440068,-0.0269,-0.0449,1.2312,1.2323,0.1624,0.3969,JUMP
440078,0.0737,-0.02,1.0024,1.0053,0.0626,0.3562,JUMP
440088,0.1025,-0.0388,1.1848,1.1899,0.1182,0.3506,JUMP
440098,0.1072,0.1001,-0.1782,0.2308,0.8153,0.3841,JUMP
440108,0.0645,-0.0112,0.9321,0.9344,0.1083,0.3833,JUMP
440118,0.0007,-0.0361,1.3955,1.396,0.3425,0.3836,JUMP
440128,0.1208,-0.1284,1.7908,1.7994,0.7233,0.4097,JUMP
440138,0.0779,0,0.5962,0.6013,0.4604,0.4199,JUMP
440148,-0.0325,-0.0054,1.0789,1.0794,0.0171,0.4192,JUMP
440158,0.0264,-0.0515,1.3945,1.3957,0.3233,0.3956,JUMP
440168,-0.1501,-0.2422,1.5269,1.5532,0.4662,0.4057,JUMP
440178,-0.0413,-0.0679,1.1089,1.1117,0.0239,0.3965,JUMP
440188,0.1602,-0.0212,0.9214,0.9354,0.1477,0.3976,JUMP
440198,0.0725,-0.0027,1.1514,1.1537,0.0683,0.3647,JUMP
440208,0.146,0.0996,0.3127,0.3592,0.704,0.3901,JUMP
440218,0.0286,0.0139,1.1982,1.1987,0.1314,0.383,JUMP
440228,0.1848,-0.0505,1.2949,1.309,0.2343,0.3698,JUMP
440238,0.0305,-0.0391,1.1987,1.1998,0.1213,0.3571,JUMP
440248,0.2515,0.1443,-0.4658,0.5487,0.5137,0.3714,JUMP
440258,0.0149,-0.0288,0.9331,0.9337,0.1248,0.3697,JUMP
440268,0.1384,-0.0393,1.4016,1.409,0.3399,0.3481,PLAY
440278,0.1128,-0.0693,1.2593,1.2662,0.1911,0.3496,PLAY
440288,0.0391,0.0381,0.4736,0.4768,0.5801,0.3666,JUMP
440298,0.0947,0.0222,0.9905,0.9952,0.0598,0.3661,JUMP
440308,0.0664,-0.0327,1.2532,1.2554,0.1942,0.3641,JUMP
440318,0.0874,-0.167,1.4446,1.4568,0.3837,0.3707,JUMP
440328,0.0103,-0.0508,0.853,0.8546,0.2119,0.3729,JUMP
440338,0.084,-0.0386,0.9387,0.9433,0.1195,0.3729,JUMP
440348,0.1072,-0.0103,0.9131,0.9194,0.139,0.3365,PLAY
440358,0.1147,0.1511,0.7004,0.7257,0.3226,0.3419,PLAY
440368,-0.0063,-0.0327,1.1885,1.1889,0.1364,0.3361,PLAY
440378,0.2161,-0.0383,0.873,0.9002,0.1477,0.3048,PLAY
440388,0,-0.0403,1.1304,1.1311,0.0807,0.291,PLAY
440398,0.2119,0.1196,-0.4336,0.4972,0.5364,0.3102,PLAY
440408,0.0359,0.0278,0.8948,0.8959,0.1335,0.3045,PLAY
440418,-0.0654,-0.0422,1.5688,1.5708,0.5249,0.3083,PLAY
440428,0.1382,-0.0229,0.9878,0.9977,0.0467,0.3084,PLAY
440438,0.0208,0.085,0.5037,0.5112,0.517,0.3239,PLAY
440448,-0.0168,-0.0227,1.0916,1.0919,0.0618,0.3239,PLAY
440458,0.0876,-0.0508,1.3745,1.3782,0.3375,0.2994,PLAY
440468,-0.1731,-0.1704,1.9233,1.9386,0.8706,0.3454,PLAY
440478,0.0625,-0.0391,0.8408,0.844,0.2172,0.3449,PLAY
440488,0.0405,-0.0376,0.9231,0.9247,0.1323,0.3451,PLAY
440498,0.075,-0.0139,1.3074,1.3096,0.2448,0.333,PLAY
440508,0.0544,-0.126,1.3882,1.395,0.3201,0.3382,PLAY
440518,-0.0332,-0.0417,1.1526,1.1538,0.0766,0.3317,PLAY
440528,0.1038,-0.0122,0.9619,0.9676,0.1063,0.3301,PLAY
440538,0.1487,-0.0303,0.9441,0.9562,0.1141,0.3099,PLAY
440548,0.1348,0.1736,0.314,0.3832,0.6662,0.3371,PLAY
440558,-0.0339,-0.0347,1.1631,1.1641,0.1112,0.3356,PLAY
440568,-0.0095,-0.0427,1.3979,1.3986,0.3352,0.3335,PLAY
440578,0.0242,-0.0256,1.0278,1.0284,0.0339,0.3309,PLAY
440588,0.1902,0.0767,0.1089,0.2322,0.8049,0.3672,JUMP
440598,-0.0034,-0.0022,1.0513,1.0513,0.0138,0.3662,JUMP
440608,0.0537,-0.0476,1.3318,1.3337,0.2872,0.365,JUMP
440619,-0.0237,-0.1287,1.8232,1.8279,0.7576,0.3943,JUMP
440628,0.1038,-0.062,0.9189,0.9269,0.1391,0.3941,JUMP
440638,0.0667,-0.0298,0.929,0.9318,0.13,0.3947,JUMP
440648,0.0803,-0.0217,1.0544,1.0577,0.004,0.3798,JUMP
440658,0.0637,-0.0117,1.0125,1.0145,0.0458,0.379,JUMP
440668,0.0615,-0.0168,1.0095,1.0115,0.0473,0.3643,JUMP
440678,0.0737,-0.0244,1.0791,1.0819,0.0224,0.3642,JUMP
440688,0.0625,-0.0232,0.9727,0.9749,0.082,0.3496,PLAY
440698,0.0486,-0.0264,0.9822,0.9837,0.071,0.3496,PLAY
440708,0.0562,-0.0327,1.0361,1.0382,0.016,0.3431,PLAY
440718,0.0576,-0.0237,0.9998,1.0017,0.0509,0.2958,PLAY
440728,0.0583,-0.021,1.02,1.0219,0.0298,0.2926,PLAY
440738,0.0574,-0.0139,1.0186,1.0203,0.0304,0.2915,PLAY
440748,0.0601,-0.0168,1.0127,1.0146,0.035,0.2874,PLAY
440758,0.0613,-0.0225,1.0266,1.0287,0.0203,0.2803,PLAY
440768,0.054,-0.0244,1.0095,1.0113,0.0366,0.2799,PLAY
440778,0.0635,-0.02,1.0103,1.0124,0.0343,0.2792,PLAY
440788,0.0559,-0.0229,1.0173,1.0191,0.0268,0.2783,PLAY
440798,0.0571,-0.0242,1.0151,1.017,0.028,0.2444,PLAY
440808,0.054,-0.0142,1.0127,1.0142,0.0299,0.2435,PLAY
440818,0.0586,-0.02,1.0146,1.0165,0.0267,0.2341,PLAY
440828,0.0586,-0.02,1.0195,1.0214,0.0212,0.2341,PLAY
440838,0.0652,-0.0168,1.0156,1.0179,0.024,0.17,FOOT
440848,0.0593,-0.0149,1.0149,1.0167,0.0243,0.17,FOOT
440858,0.0588,-0.0198,1.0195,1.0214,0.0191,0.1601,FOOT
440868,0.061,-0.02,1.0146,1.0167,0.0231,0.0519,STRUCT
440878,0.063,-0.0195,1.0122,1.0144,0.0246,0.0441,STRUCT
440888,0.0581,-0.0205,1.0134,1.0153,0.023,0.0359,STRUCT
440898,0.0581,-0.0247,1.0144,1.0164,0.0212,0.0361,STRUCT
440908,0.0596,-0.0222,1.0178,1.0198,0.0172,0.0351,STRUCT
440918,0.0562,-0.0188,1.0161,1.0178,0.0186,0.034,STRUCT
440928,0.0581,-0.019,1.0125,1.0143,0.0215,0.034,STRUCT
440938,0.0598,-0.0242,1.0117,1.0138,0.0213,0.0301,STRUCT
440948,0.0552,-0.0251,1.0151,1.0169,0.0176,0.0267,CALM
440958,0.0581,-0.022,1.0078,1.0097,0.0241,0.027,CALM
440968,0.0581,-0.022,1.0105,1.0124,0.0207,0.0253,CALM
440978,0.0601,-0.0229,1.0168,1.0189,0.0138,0.0248,CALM
440988,0.0581,-0.0239,1.0125,1.0144,0.0178,0.0243,CALM
440998,0.0552,-0.0227,1.0095,1.0113,0.0202,0.0236,CALM
441008,0.0579,-0.02,1.0186,1.0204,0.0108,0.0233,CALM
441018,0.0588,-0.0212,1.0164,1.0183,0.0125,0.0223,CALM
441028,0.0591,-0.0188,1.011,1.0129,0.0174,0.0215,CALM
441038,0.061,-0.0237,1.0122,1.0143,0.0154,0.0211,CALM
441048,0.0586,-0.0212,1.0134,1.0153,0.014,0.0205,CALM
441058,0.0581,-0.0222,1.0149,1.0168,0.0121,0.0198,CALM
441068,0.0562,-0.0225,1.0132,1.015,0.0135,0.0192,CALM
441078,0.0566,-0.0203,1.0088,1.0106,0.0174,0.0191,CALM
441088,0.0596,-0.0242,1.0212,1.0233,0.0046,0.0185,CALM
441098,0.0591,-0.0239,1.0117,1.0137,0.0137,0.018,CALM
441108,0.0586,-0.0239,1.0115,1.0135,0.0135,0.0178,CALM
441118,0.0564,-0.0217,1.0093,1.0111,0.0154,0.0175,CALM
441128,0.0571,-0.0193,1.0195,1.0213,0.005,0.0168,CALM
441138,0.0537,-0.0208,1.0127,1.0143,0.0116,0.0163,CALM
441148,0.0583,-0.0225,1.0154,1.0173,0.0084,0.0159,CALM
441158,0.0547,-0.0183,1.0154,1.017,0.0084,0.0156,CALM
441168,0.0603,-0.0186,1.0132,1.0151,0.01,0.0153,CALM
441178,0.0593,-0.0234,1.0081,1.0101,0.0146,0.0149,CALM
441188,0.0586,-0.021,1.0095,1.0114,0.0128,0.0145,CALM
441198,0.0586,-0.022,1.0178,1.0197,0.0044,0.0141,CALM
441208,0.0591,-0.0217,1.0076,1.0095,0.0141,0.0136,CALM
441218,0.0588,-0.0212,1.0154,1.0173,0.0062,0.013,CALM
441228,0.0615,-0.0205,1.0178,1.0199,0.0035,0.0127,CALM
441238,0.0581,-0.022,1.0049,1.0068,0.0161,0.0126,CALM
441248,0.0598,-0.0212,1.0085,1.0105,0.012,0.0122,CALM
441259,0.0591,-0.0188,1.0112,1.0131,0.0091,0.0121,CALM
441268,0.0581,-0.02,1.0183,1.0202,0.002,0.0119,CALM
441278,0.0647,-0.0208,1.0093,1.0116,0.0103,0.0116,CALM
441288,0.0579,-0.0247,1.0073,1.0093,0.0122,0.0114,CALM
441298,0.0542,-0.0215,1.0139,1.0156,0.0057,0.0111,CALM
441308,0.0569,-0.0208,1.0129,1.0147,0.0063,0.0109,CALM
441318,0.0574,-0.0198,1.0083,1.0101,0.0106,0.0108,CALM
441328,0.0564,-0.0222,1.0156,1.0174,0.0032,0.0102,CALM
441338,0.0586,-0.0242,1.0186,1.0205,0.0001,0.0102,CALM
441348,0.0549,-0.0188,1.0193,1.0209,0.0003,0.0098,CALM
441358,0.0591,-0.0203,1.0144,1.0163,0.0042,0.0095,CALM
441368,0.0542,-0.0217,1.0149,1.0166,0.0038,0.009,CALM
441378,0.0571,-0.0222,1.0127,1.0145,0.0057,0.009,CALM
441388,0.0569,-0.0217,1.0073,1.0092,0.0107,0.009,CALM
441398,0.0588,-0.0208,1.011,1.0129,0.0068,0.0089,CALM
441408,0.0571,-0.022,1.0164,1.0182,0.0014,0.0087,CALM
441418,0.0574,-0.0225,1.0151,1.017,0.0025,0.0085,CALM
441428,0.0574,-0.0217,1.0139,1.0158,0.0037,0.008,CALM
441438,0.0593,-0.0227,1.0081,1.0101,0.0091,0.0078,CALM
441448,0.0596,-0.021,1.0164,1.0183,0.0008,0.0078,CALM
441458,0.0574,-0.0173,1.0146,1.0164,0.0026,0.0073,CALM
441468,0.0579,-0.0176,1.0132,1.015,0.0039,0.0072,CALM
441478,0.0552,-0.0203,1.0203,1.022,0.003,0.0072,CALM
441488,0.0596,-0.0188,1.0154,1.0173,0.0016,0.0065,CALM
441498,0.0601,-0.0195,1.0227,1.0247,0.0055,0.0061,CALM
441508,0.0566,-0.0234,1.0203,1.0221,0.0029,0.0059,CALM
441518,0.0601,-0.0261,1.0117,1.0138,0.0052,0.0059,CALM
441528,0.0581,-0.02,1.0129,1.0148,0.0041,0.0056,CALM
441538,0.0583,-0.0208,1.0095,1.0114,0.0073,0.0053,CALM
441548,0.0593,-0.0193,1.0068,1.0088,0.0096,0.0055,CALM
441558,0.061,-0.0208,1.0142,1.0162,0.0021,0.0054,CALM
441568,0.0566,-0.0188,1.0115,1.0132,0.0049,0.005,CALM
441578,0.0566,-0.0195,1.0149,1.0167,0.0015,0.005,CALM
441588,0.0596,-0.0217,1.0117,1.0137,0.0043,0.0051,CALM
441598,0.0559,-0.0229,1.0122,1.014,0.0039,0.0051,CALM
441608,0.0591,-0.02,1.0193,1.0212,0.0032,0.0051,CALM
441618,0.0591,-0.0215,1.0076,1.0095,0.0082,0.0053,CALM
441628,0.0601,-0.0215,1.0154,1.0174,0.0003,0.0052,CALM
441638,0.0559,-0.0229,1.021,1.0228,0.0049,0.0048,CALM
441648,0.0583,-0.0212,1.0178,1.0197,0.0018,0.0046,CALM
441658,0.0603,-0.0171,1.0225,1.0244,0.0063,0.0048,CALM
441668,0.0547,-0.0222,1.0105,1.0122,0.0057,0.0049,CALM
441678,0.0559,-0.0186,1.0142,1.0159,0.002,0.0049,CALM
441688,0.0588,-0.019,1.0088,1.0107,0.007,0.0047,CALM
441698,0.0588,-0.0215,1.012,1.0139,0.0036,0.0048,CALM
441708,0.0591,-0.0168,1.019,1.0209,0.0033,0.0048,CALM
441718,0.0574,-0.0229,1.0142,1.016,0.0015,0.0047,CALM
441728,0.0557,-0.0232,1.0095,1.0113,0.0061,0.0049,CALM
441738,0.0588,-0.0215,1.0146,1.0166,0.0008,0.0048,CALM
441748,0.0557,-0.0181,1.0112,1.0129,0.0043,0.0048,CALM
441758,0.0608,-0.0198,1.0168,1.0189,0.0016,0.0048,CALM
441768,0.0583,-0.0212,1.0171,1.019,0.0016,0.0047,CALM
441778,0.0591,-0.0181,1.0134,1.0153,0.002,0.0046,CALM
441788,0.0586,-0.0217,1.0112,1.0132,0.004,0.0045,CALM
441798,0.0591,-0.0164,1.0098,1.0116,0.0054,0.0042,CALM
441808,0.063,-0.0212,1.0166,1.0188,0.0017,0.0041,CALM
441818,0.0583,-0.0176,1.0083,1.0101,0.0067,0.0042,CALM
441828,0.0579,-0.02,1.0151,1.017,0.0002,0.0042,CALM
441838,0.0588,-0.021,1.0063,1.0083,0.0083,0.0045,CALM
441848,0.0608,-0.0212,1.0195,1.0216,0.0048,0.0045,CALM
441858,0.0586,-0.0183,1.0063,1.0082,0.0082,0.0048,CALM
441868,0.0588,-0.0186,1.0098,1.0116,0.0047,0.0046,CALM
441878,0.0608,-0.0203,1.0168,1.0189,0.0025,0.0046,CALM
441888,0.0603,-0.0181,1.0195,1.0215,0.0049,0.0046,CALM
441899,0.0564,-0.0222,1.0105,1.0123,0.0041,0.0046,CALM
441908,0.0583,-0.0203,1.0122,1.0141,0.0023,0.0045,CALM
441918,0.0593,-0.0176,1.0129,1.0148,0.0015,0.0044,CALM
441928,0.0554,-0.0195,1.0125,1.0142,0.0021,0.0044,CALM
441938,0.0603,-0.0208,1.0146,1.0167,0.0004,0.0041,CALM
441948,0.0576,-0.0193,1.0171,1.0189,0.0026,0.0041,CALM
441958,0.0559,-0.0208,1.0149,1.0166,0.0003,0.004,CALM
441968,0.0583,-0.0205,1.012,1.0139,0.0024,0.0041,CALM
441978,0.0571,-0.0176,1.0125,1.0142,0.002,0.0039,CALM
441988,0.0576,-0.0198,1.0151,1.017,0.0007,0.0039,CALM
441998,0.0579,-0.0203,1.0166,1.0184,0.0022,0.0038,CALM
442008,0.0571,-0.02,1.0081,1.0099,0.0062,0.004,CALM
442018,0.0554,-0.0186,1.0137,1.0154,0.0007,0.004,CALM
442028,0.0564,-0.0173,1.01,1.0117,0.0042,0.0041,CALM
442038,0.0574,-0.0146,1.0168,1.0186,0.0025,0.004,CALM
442048,0.0537,-0.0215,1.0132,1.0148,0.0012,0.0039,CALM
442058,0.0574,-0.0203,1.0115,1.0133,0.0026,0.0039,CALM
442068,0.061,-0.021,1.0129,1.015,0.0009,0.0037,CALM
442078,0.0591,-0.021,1.0186,1.0205,0.0045,0.0038,CALM
442088,0.0571,-0.0212,1.0193,1.0211,0.0049,0.0035,CALM
442098,0.0593,-0.0222,1.0105,1.0125,0.0036,0.0035,CALM
442108,0.0623,-0.0242,1.0093,1.0115,0.0044,0.0032,CALM
442118,0.0571,-0.0212,1.0159,1.0177,0.0017,0.0031,CALM
442128,0.0581,-0.0212,1.021,1.0229,0.0067,0.0033,CALM
442138,0.0598,-0.0173,1.0127,1.0146,0.0015,0.0032,CALM
442148,0.0562,-0.0205,1.0081,1.0098,0.0061,0.0033,CALM
442158,0.0579,-0.0178,1.0068,1.0087,0.0071,0.0036,CALM
442168,0.0613,-0.0195,1.0171,1.0191,0.0033,0.0036,CALM
442178,0.0564,-0.0215,1.0122,1.014,0.0018,0.0036,CALM
442188,0.0593,-0.0198,1.0186,1.0205,0.0046,0.0037,CALM
442198,0.0588,-0.021,1.02,1.0219,0.0058,0.0039,CALM
442208,0.0557,-0.0222,1.0232,1.0249,0.0086,0.0042,CALM
442218,0.0566,-0.0217,1.0151,1.0169,0.0006,0.0042,CALM
442228,0.0583,-0.0188,1.0164,1.0182,0.0018,0.0042,CALM
442238,0.0576,-0.0215,1.011,1.0129,0.0035,0.0042,CALM
442248,0.0608,-0.0234,1.0137,1.0158,0.0005,0.0042,CALM
442258,0.0564,-0.02,1.0159,1.0176,0.0013,0.004,CALM
442268,0.0574,-0.0193,1.011,1.0128,0.0034,0.0041,CALM
442278,0.0549,-0.0195,1.0168,1.0185,0.0022,0.004,CALM
442288,0.0559,-0.0171,1.0129,1.0146,0.0016,0.004,CALM
442298,0.0542,-0.0205,1.0151,1.0168,0.0005,0.004,CALM
442308,0.0596,-0.0229,1.0146,1.0167,0.0004,0.004,CALM
442318,0.0583,-0.0178,1.0103,1.0121,0.0041,0.0041,CALM
442328,0.0581,-0.0188,1.0149,1.0167,0.0005,0.004,CALM
442338,0.0615,-0.0186,1.011,1.013,0.0031,0.0039,CALM
442348,0.0549,-0.0229,1.0122,1.014,0.0021,0.0038,CALM
442358,0.0591,-0.0198,1.0154,1.0173,0.0012,0.0037,CALM
442368,0.0601,-0.0156,1.0173,1.0192,0.0031,0.0038,CALM
442378,0.0566,-0.0151,1.0181,1.0198,0.0035,0.0036,CALM
442388,0.0586,-0.0132,1.0144,1.0162,0.0001,0.0036,CALM
442398,0.0559,-0.0183,1.0127,1.0144,0.0018,0.0034,CALM
442408,0.0598,-0.0217,1.0188,1.0208,0.0044,0.0032,CALM
442418,0.0569,-0.022,1.0132,1.015,0.0013,0.0032,CALM
442428,0.0605,-0.0237,1.0125,1.0145,0.0017,0.0032,CALM
442438,0.0532,-0.0227,1.0081,1.0097,0.0063,0.0033,CALM
442448,0.0615,-0.0225,1.0027,1.0048,0.0109,0.0038,CALM
442458,0.0598,-0.0215,1.0173,1.0193,0.0035,0.0034,CALM
442468,0.054,-0.0251,1.0115,1.0132,0.0025,0.0034,CALM
442478,0.0564,-0.021,1.0046,1.0064,0.009,0.0039,CALM
442488,0.0544,-0.0168,1.0198,1.0214,0.0057,0.004,CALM
442498,0.0569,-0.0234,1.0112,1.0131,0.0025,0.004,CALM
442508,0.0583,-0.0232,1.0229,1.0249,0.009,0.0044,CALM
442518,0.0623,-0.0195,1.0186,1.0206,0.0047,0.0044,CALM
442528,0.0618,-0.0186,1.0134,1.0155,0.0005,0.0044,CALM
442539,0.0601,-0.019,1.0088,1.0108,0.0051,0.0045,CALM
442548,0.0632,-0.0198,1.0103,1.0124,0.0033,0.0046,CALM
442558,0.0596,-0.0186,1.0098,1.0117,0.0039,0.0046,CALM
442568,0.0576,-0.0183,1.0159,1.0177,0.002,0.0046,CALM
442578,0.0549,-0.0183,1.0259,1.0275,0.0115,0.0051,CALM
442588,0.054,-0.0186,1.0156,1.0172,0.0012,0.0051,CALM
442598,0.0559,-0.0203,1.0137,1.0154,0.0006,0.0051,CALM
442608,0.0571,-0.0181,1.0137,1.0154,0.0006,0.0051,CALM
442618,0.0569,-0.0134,1.0171,1.0188,0.0027,0.0051,CALM
442628,0.0576,-0.0198,1.0166,1.0184,0.0023,0.005,CALM
442638,0.0569,-0.0176,1.0146,1.0164,0.0002,0.005,CALM
442648,0.054,-0.0178,1.0166,1.0182,0.002,0.005,CALM
442658,0.0532,-0.0181,1.0225,1.024,0.0075,0.0052,CALM
442668,0.0586,-0.0237,1.0183,1.0203,0.0037,0.0052,CALM
442678,0.0549,-0.0249,1.0107,1.0125,0.0039,0.0053,CALM
442688,0.0583,-0.022,1.0181,1.02,0.0034,0.0052,CALM
442698,0.0535,-0.0254,1.0193,1.021,0.0043,0.0048,CALM
442708,0.0554,-0.0193,1.0093,1.011,0.0056,0.0048,CALM
442718,0.0627,-0.0217,1.0037,1.0059,0.0104,0.0052,CALM
442728,0.0554,-0.021,1.0171,1.0188,0.0025,0.0049,CALM
442738,0.0552,-0.022,1.0107,1.0125,0.0037,0.0049,CALM
442748,0.0566,-0.0181,1.0076,1.0093,0.0066,0.005,CALM
442758,0.0603,-0.0193,1.0103,1.0122,0.0036,0.0047,CALM
442768,0.0571,-0.0242,1.0181,1.02,0.004,0.0047,CALM
442778,0.0623,-0.021,1.0186,1.0207,0.0046,0.0048,CALM
